EmpId,satisfaction_level,last_evaluation,number_project,average_montly_hours,time_spend_company,Work_accident,left,promotion_last_5years,sales,salary,Department
31825,0.61,0.82,3,271,3,0,0,0,support,low,support
31826,0.36,0.97,5,151,3,0,0,0,support,low,support
31827,0.59,0.67,2,168,3,0,0,0,support,low,support
31828,0.78,0.63,4,265,3,0,0,0,support,medium,support
31829,0.93,0.53,5,204,2,0,0,0,support,medium,support
31830,0.67,0.72,4,223,3,0,0,0,support,medium,support
31831,0.52,0.63,4,136,2,0,0,0,support,medium,support
31832,0.69,0.95,5,184,2,0,0,0,support,medium,support
31833,0.25,0.8,5,186,4,1,0,0,support,medium,support
31834,0.4,0.43,3,128,3,0,0,0,support,medium,support
31835,0.98,0.83,5,211,3,0,0,0,support,medium,support
31836,0.92,0.89,4,236,4,1,0,0,technical,medium,technical
31837,0.57,0.98,3,214,2,0,0,0,technical,medium,technical
31838,0.81,0.52,4,274,3,0,0,0,technical,medium,technical
31839,0.56,0.67,5,165,3,1,0,0,management,medium,management
31840,0.86,0.71,5,235,4,0,0,0,IT,medium,IT
31841,0.74,0.9,4,189,2,0,0,0,IT,medium,IT
31842,0.57,0.61,3,112,5,0,0,0,IT,medium,IT
31843,0.9,0.64,3,163,3,0,0,0,IT,medium,IT
31844,0.8,0.57,3,162,2,0,0,0,IT,medium,IT
31845,0.22,0.8,4,149,5,0,0,0,product_mng,medium,product_mng
31846,0.73,0.84,4,238,2,0,0,0,product_mng,medium,product_mng
31847,0.48,0.47,3,160,3,0,0,0,product_mng,medium,product_mng
31848,0.52,0.94,3,263,3,0,0,0,product_mng,medium,product_mng
31849,0.53,0.71,4,271,3,0,0,0,IT,medium,IT
31850,0.97,0.48,4,221,3,0,0,0,RandD,medium,RandD
31851,0.97,0.54,3,255,2,1,0,0,RandD,high,RandD
31852,0.54,0.88,4,170,4,0,0,0,RandD,low,RandD
31853,0.99,0.7,4,190,4,1,0,0,RandD,medium,RandD
31854,0.79,0.76,4,216,4,0,0,0,RandD,medium,RandD
31855,0.71,0.54,3,249,3,0,0,0,marketing,medium,marketing
31856,0.82,0.76,3,174,3,0,0,0,sales,medium,sales
31857,0.6,0.7,4,265,4,1,0,0,accounting,medium,accounting
31858,0.17,0.88,2,206,4,0,0,0,support,medium,support
31859,0.73,0.6,4,222,3,0,0,0,technical,medium,technical
31860,0.69,0.54,5,152,3,1,0,0,management,medium,management
31861,0.86,0.61,4,221,2,0,0,0,marketing,medium,marketing
31862,0.67,0.55,5,239,2,0,0,0,marketing,medium,marketing
31863,0.25,0.96,6,217,4,0,0,0,marketing,low,marketing
31864,0.65,0.66,3,164,2,0,0,0,sales,low,sales
31865,0.81,0.56,3,142,3,0,0,0,sales,low,sales
31866,0.58,0.53,4,181,3,1,0,0,sales,low,sales
31867,0.14,0.57,4,207,5,0,0,0,sales,low,sales
31868,0.15,0.37,2,167,3,0,0,0,sales,low,sales
31869,0.98,0.51,3,243,2,0,0,0,sales,low,sales
31870,0.91,0.5,4,231,3,0,0,0,sales,high,sales
31871,0.86,0.71,4,250,3,1,0,0,sales,low,sales
31872,0.56,0.63,3,145,2,0,0,0,sales,high,sales
31873,0.58,0.77,4,190,6,0,0,0,sales,high,sales
31874,0.54,0.64,2,128,2,0,0,0,sales,low,sales
31875,0.59,0.99,5,254,3,1,0,0,sales,low,sales
31876,0.92,0.88,3,145,4,1,0,0,sales,high,sales
31877,0.82,0.8,4,246,3,0,0,0,sales,low,sales
31878,0.86,0.68,5,246,2,0,0,0,sales,medium,sales
31879,0.66,0.77,5,236,3,0,0,0,sales,high,sales
31880,0.85,0.66,3,234,3,0,0,0,sales,medium,sales
31881,0.8,0.6,3,247,2,0,0,0,sales,medium,sales
31882,0.99,0.61,3,154,3,0,0,0,sales,medium,sales
31883,0.25,0.45,3,228,5,0,0,0,accounting,medium,accounting
31884,0.93,0.99,4,209,3,1,0,0,accounting,high,accounting
31885,0.5,0.54,5,173,2,0,0,0,accounting,medium,accounting
31886,0.68,0.71,4,206,2,0,0,0,hr,medium,hr
31887,0.62,0.87,3,151,2,1,0,0,hr,medium,hr
31888,0.99,0.54,4,196,4,1,0,0,hr,high,hr
31889,0.93,0.52,3,229,2,1,0,0,hr,medium,hr
31890,0.2,0.75,3,235,4,0,0,0,technical,high,technical
31891,0.58,0.61,4,200,3,0,0,0,technical,low,technical
31892,0.94,0.76,4,261,6,0,0,0,technical,medium,technical
31893,0.18,0.54,4,165,3,0,0,0,technical,medium,technical
31894,0.18,0.62,3,165,4,0,0,0,technical,medium,technical
31895,0.7,0.74,5,255,2,0,0,0,technical,medium,technical
31896,0.93,0.92,5,185,5,0,0,0,technical,low,technical
31897,0.5,0.76,4,229,3,1,0,0,technical,low,technical
31898,0.54,0.71,3,153,3,0,0,0,technical,low,technical
31899,0.74,0.63,4,238,2,0,0,0,technical,low,technical
31900,0.66,0.67,3,199,2,0,0,0,technical,low,technical
31901,0.61,0.87,3,185,2,1,0,0,support,low,support
31902,0.74,0.98,3,196,6,1,0,0,support,low,support
31903,0.48,0.51,4,201,4,0,0,0,support,low,support
31904,0.65,0.84,3,189,2,1,0,0,support,low,support
31905,0.94,0.49,2,250,5,0,0,0,support,low,support
31906,0.91,0.79,4,254,2,0,0,0,support,high,support
31907,0.87,0.65,3,212,3,1,0,0,support,low,support
31908,0.23,0.79,5,196,5,1,0,0,support,low,support
31909,0.4,0.73,4,146,3,0,0,0,support,low,support
31910,0.68,0.85,3,250,3,0,0,0,support,low,support
31911,0.95,0.88,3,266,2,1,0,0,support,high,support
31912,0.63,0.96,4,133,2,0,0,0,technical,low,technical
31913,0.47,0.53,4,181,3,0,0,0,technical,low,technical
31914,0.2,0.5,6,282,6,1,0,0,technical,low,technical
31915,0.72,0.84,2,173,2,1,0,0,management,high,management
31916,0.56,0.57,5,237,2,0,0,0,IT,low,IT
31917,0.7,0.74,3,202,2,0,0,0,IT,medium,IT
31918,0.59,0.82,3,162,2,0,0,0,IT,high,IT
31919,0.78,0.96,3,248,3,0,0,0,IT,medium,IT
31920,0.62,0.64,3,165,3,0,0,0,IT,high,IT
31921,0.71,0.61,2,216,2,0,0,0,product_mng,medium,product_mng
31922,0.72,0.45,4,143,6,0,0,0,product_mng,medium,product_mng
31923,0.76,0.77,3,254,3,0,0,0,product_mng,medium,product_mng
31924,0.83,0.56,3,186,3,0,0,0,product_mng,medium,product_mng
31925,0.92,0.99,4,245,4,0,0,0,IT,medium,IT
31926,0.67,0.77,3,157,3,0,0,0,RandD,medium,RandD
31927,0.56,0.45,3,184,3,0,0,0,RandD,medium,RandD
31928,0.91,0.63,4,210,3,0,0,0,RandD,medium,RandD
31929,0.56,0.86,4,137,2,1,0,0,RandD,high,RandD
31930,0.72,0.95,3,145,2,0,0,0,RandD,low,RandD
31931,0.56,0.86,4,181,3,0,0,0,marketing,medium,marketing
31932,0.92,0.56,3,174,3,0,0,0,sales,medium,sales
31933,0.74,0.88,5,183,3,1,0,0,accounting,medium,accounting
31934,0.88,0.84,4,171,4,1,0,0,support,medium,support
31935,0.69,0.72,2,190,2,0,0,0,technical,medium,technical
31936,0.87,0.78,4,142,3,0,0,0,management,medium,management
31937,0.98,0.5,3,198,3,0,0,0,marketing,medium,marketing
31938,0.9,0.61,3,185,3,0,0,0,marketing,medium,marketing
31939,0.49,0.87,4,171,3,1,0,0,marketing,medium,marketing
31940,0.78,0.57,4,264,3,0,0,0,sales,high,sales
31941,0.58,0.98,3,175,3,0,0,0,sales,low,sales
31942,0.91,0.88,5,210,2,1,0,0,sales,low,sales
31943,0.92,0.75,4,212,3,0,0,0,sales,low,sales
31944,0.36,0.66,4,97,2,0,0,0,sales,high,sales
31945,0.55,0.53,4,214,3,0,0,0,sales,low,sales
31946,0.95,0.96,4,244,3,0,0,0,sales,low,sales
31947,0.5,0.67,3,246,3,0,0,0,sales,low,sales
31948,0.42,0.73,3,115,6,0,0,0,sales,high,sales
31949,0.75,0.68,3,237,5,0,0,0,sales,low,sales
31950,0.88,0.7,4,146,4,0,0,0,sales,low,sales
31951,0.53,0.63,5,159,4,0,0,0,sales,low,sales
31952,0.84,0.4,4,246,3,0,0,0,sales,low,sales
31953,0.49,0.93,3,226,3,0,0,0,sales,low,sales
31954,0.71,0.91,3,261,3,0,0,0,sales,low,sales
31955,0.83,0.64,4,242,2,0,0,0,sales,low,sales
31956,0.88,0.93,4,177,3,0,0,0,sales,medium,sales
31957,0.87,0.53,4,144,3,0,0,0,sales,medium,sales
31958,0.43,0.82,2,221,5,0,0,0,sales,medium,sales
31959,0.8,0.9,5,265,3,0,0,0,accounting,medium,accounting
31960,0.32,0.67,5,224,4,1,0,0,accounting,medium,accounting
31961,0.77,0.56,3,167,4,0,0,0,accounting,medium,accounting
31962,0.97,0.77,3,245,3,0,0,0,hr,medium,hr
31963,0.98,0.63,4,232,2,0,0,0,hr,medium,hr
31964,0.62,0.64,5,229,2,0,0,0,hr,medium,hr
31965,0.53,0.94,4,128,6,0,0,0,hr,medium,hr
31966,0.93,0.49,3,211,2,0,0,0,technical,medium,technical
31967,0.51,0.91,4,194,2,0,0,0,technical,medium,technical
31968,0.76,0.76,4,214,3,0,0,0,technical,high,technical
31969,0.69,0.89,3,216,4,0,0,0,technical,low,technical
31970,0.58,0.6,4,222,3,0,0,0,technical,medium,technical
31971,0.98,0.77,4,144,4,0,0,0,technical,medium,technical
31972,0.58,0.54,3,287,6,0,0,0,technical,medium,technical
31973,0.57,0.97,4,224,4,0,0,0,technical,medium,technical
31974,0.84,0.79,4,157,4,0,0,0,technical,low,technical
31975,0.15,0.67,5,216,6,0,0,0,technical,low,technical
31976,0.88,0.72,5,181,4,0,0,0,technical,low,technical
31977,0.69,0.99,3,133,3,0,0,0,support,low,support
31978,0.56,0.84,5,154,2,1,0,0,support,low,support
31979,0.49,0.58,3,265,3,0,0,0,support,low,support
31980,0.4,0.45,4,113,3,0,0,0,support,low,support
31981,0.67,0.36,3,280,4,0,0,0,support,low,support
31982,0.79,0.5,3,213,3,1,0,0,support,low,support
31983,0.47,0.44,5,255,5,1,0,0,support,low,support
31984,0.82,0.54,3,243,4,0,0,0,support,low,support
31985,0.82,0.87,3,206,2,0,0,0,support,low,support
31986,0.63,0.57,5,149,3,0,0,0,support,low,support
31987,0.91,0.53,2,273,3,0,0,0,support,low,support
31988,0.89,1,4,226,2,1,0,0,technical,low,technical
31989,0.96,0.93,3,238,2,0,0,0,technical,low,technical
31990,0.83,0.72,2,226,3,0,0,0,technical,low,technical
31991,0.75,0.92,3,199,3,1,0,0,management,low,management
31992,0.75,0.82,5,202,3,1,0,0,IT,low,IT
31993,0.41,0.69,2,152,4,1,0,0,IT,low,IT
31994,0.96,0.94,3,167,3,0,0,0,IT,low,IT
31995,0.58,0.79,4,130,3,0,0,0,IT,medium,IT
31996,0.74,0.89,3,229,3,0,0,0,IT,medium,IT
31997,0.78,0.74,4,261,3,1,0,0,product_mng,medium,product_mng
31998,0.5,0.72,3,182,2,1,0,0,product_mng,medium,product_mng
31999,1,0.52,4,198,3,0,0,0,product_mng,medium,product_mng
32000,0.85,0.91,3,244,3,0,0,0,product_mng,medium,product_mng
32001,0.82,0.89,4,275,3,0,0,0,IT,medium,IT
32002,0.19,0.81,5,245,5,0,0,0,RandD,medium,RandD
32003,0.9,0.9,3,147,3,1,0,0,RandD,medium,RandD
32004,0.59,1,4,275,3,0,0,0,RandD,medium,RandD
32005,0.53,0.46,2,167,2,0,0,0,RandD,medium,RandD
32006,0.57,0.5,5,149,5,1,0,0,RandD,medium,RandD
32007,0.85,0.99,4,233,2,0,0,0,marketing,high,marketing
32008,0.64,0.67,5,167,2,0,0,0,sales,low,sales
32009,0.57,0.54,3,159,3,1,0,0,accounting,medium,accounting
32010,0.86,0.85,2,195,4,0,0,0,support,medium,support
32011,0.6,0.7,5,229,2,0,0,0,technical,medium,technical
32012,0.17,0.76,4,199,5,0,0,0,management,medium,management
32013,0.54,0.63,3,174,3,0,0,0,marketing,low,marketing
32014,0.35,0.78,5,275,4,0,0,0,marketing,low,marketing
32015,0.92,0.77,5,217,4,0,0,0,marketing,low,marketing
32016,0.66,1,4,192,2,0,0,0,sales,low,sales
32017,0.83,0.9,4,195,3,0,0,0,sales,low,sales
32018,0.89,0.86,3,261,4,0,0,0,sales,low,sales
32019,0.94,0.61,4,199,3,0,0,0,sales,low,sales
32020,0.24,0.85,4,160,5,0,0,0,sales,low,sales
32021,0.69,0.8,3,177,4,0,0,0,sales,low,sales
32022,0.45,0.46,3,179,2,1,0,0,sales,low,sales
32023,0.78,0.93,4,161,3,0,0,0,sales,low,sales
32024,0.91,0.38,5,279,5,0,0,0,sales,low,sales
32025,0.63,0.65,4,246,6,1,0,0,sales,low,sales
32026,0.71,0.8,4,199,2,0,0,0,sales,low,sales
32027,0.73,0.69,3,161,3,0,0,0,sales,low,sales
32028,0.69,0.52,5,219,3,0,0,0,sales,low,sales
32029,0.52,0.57,5,162,3,0,0,0,sales,low,sales
32030,0.78,0.66,4,258,3,0,0,0,sales,low,sales
32031,0.94,0.69,3,269,3,0,0,0,sales,low,sales
32032,0.55,0.73,4,201,3,0,0,0,sales,low,sales
32033,0.43,0.38,2,278,3,1,0,0,sales,low,sales
32034,0.77,0.66,3,147,2,0,0,0,sales,medium,sales
32035,0.59,0.8,5,247,3,0,0,0,accounting,medium,accounting
32036,0.65,0.54,4,191,4,0,0,0,accounting,medium,accounting
32037,0.82,0.37,2,280,3,0,0,0,accounting,medium,accounting
32038,0.31,0.72,2,191,3,0,0,0,hr,medium,hr
32039,0.84,0.65,4,264,2,0,0,0,hr,medium,hr
32040,0.15,0.4,3,236,5,0,0,0,hr,medium,hr
32041,0.64,0.52,4,271,2,1,0,0,hr,medium,hr
32042,0.48,0.63,5,129,5,0,0,0,technical,medium,technical
32043,0.82,0.58,4,249,5,0,0,0,technical,medium,technical
32044,0.99,0.54,3,188,3,0,0,0,technical,medium,technical
32045,0.8,0.52,3,147,3,1,0,0,technical,medium,technical
32046,0.94,0.92,3,273,3,0,0,0,technical,high,technical
32047,0.94,0.81,4,237,3,1,0,0,technical,low,technical
32048,0.77,0.79,3,273,2,0,0,0,technical,medium,technical
32049,0.48,0.54,3,190,3,0,0,0,technical,medium,technical
32050,0.62,0.68,3,226,3,0,0,0,technical,medium,technical
32051,0.61,0.9,4,216,3,0,0,0,technical,medium,technical
32052,0.27,0.6,6,205,5,1,0,0,technical,low,technical
32053,0.89,0.65,3,208,2,0,0,0,support,low,support
32054,0.58,0.81,4,266,2,0,0,0,support,low,support
32055,0.64,0.77,3,249,2,1,0,0,support,low,support
32056,0.73,0.88,5,134,2,1,0,0,support,low,support
32057,0.74,0.85,2,189,3,0,0,0,support,low,support
32058,0.75,0.82,4,143,2,0,0,0,support,low,support
32059,0.78,0.84,4,173,3,0,0,0,support,low,support
32060,0.18,0.95,6,248,3,0,0,0,support,low,support
32061,0.8,0.84,3,186,6,0,0,0,support,low,support
32062,0.89,0.64,5,191,3,0,0,0,support,low,support
32063,0.84,0.5,3,227,2,0,0,0,support,low,support
32064,0.64,0.38,2,269,5,0,0,0,technical,low,technical
32065,0.53,0.82,3,254,3,1,0,0,technical,low,technical
32066,0.15,0.66,4,180,4,0,0,0,technical,low,technical
32067,0.66,0.62,3,144,3,0,0,0,management,low,management
32068,0.49,0.78,5,137,3,1,0,0,IT,low,IT
32069,0.78,0.72,3,223,4,0,0,0,IT,low,IT
32070,0.39,0.75,5,286,5,0,0,0,IT,low,IT
32071,0.9,0.83,3,151,3,0,0,0,IT,low,IT
32072,0.96,0.74,5,244,2,1,0,0,IT,low,IT
32073,0.63,0.81,4,216,4,0,0,0,product_mng,medium,product_mng
32074,0.63,0.74,4,173,3,0,0,0,product_mng,medium,product_mng
32075,0.89,0.81,3,186,3,0,0,0,product_mng,medium,product_mng
32076,0.93,0.57,2,205,4,1,0,0,product_mng,medium,product_mng
32077,0.87,0.59,4,202,3,0,0,0,IT,medium,IT
32078,0.56,0.53,3,189,3,0,0,0,RandD,medium,RandD
32079,0.97,0.55,4,181,5,1,0,0,RandD,medium,RandD
32080,0.61,0.51,3,207,3,0,0,0,RandD,medium,RandD
32081,0.73,0.46,4,240,4,1,0,0,RandD,medium,RandD
32082,0.61,0.69,2,164,2,0,0,0,RandD,medium,RandD
32083,0.99,0.71,4,212,2,0,0,0,marketing,medium,marketing
32084,0.57,0.75,4,151,2,0,0,0,sales,medium,sales
32085,0.74,0.96,4,197,3,0,0,0,accounting,high,accounting
32086,0.86,0.61,5,265,3,0,0,0,support,low,support
32087,0.68,0.72,4,274,3,0,0,0,technical,medium,technical
32088,0.66,0.63,3,201,4,0,0,0,management,medium,management
32089,0.86,0.89,3,250,2,0,0,0,marketing,medium,marketing
32090,0.85,0.78,3,165,4,0,0,0,marketing,medium,marketing
32091,0.98,0.53,5,186,3,0,0,0,marketing,low,marketing
32092,0.14,0.73,5,273,4,1,0,0,sales,low,sales
32093,0.2,0.54,5,162,6,0,0,0,sales,low,sales
32094,0.9,0.97,3,141,3,0,0,0,sales,low,sales
32095,0.51,0.96,5,268,4,0,0,0,sales,low,sales
32096,0.63,0.77,3,176,2,1,0,0,sales,low,sales
32097,0.83,0.88,3,223,3,1,0,0,sales,low,sales
32098,0.67,0.72,4,218,2,1,0,0,sales,low,sales
32099,0.96,0.52,4,228,3,0,0,0,sales,low,sales
32100,0.69,0.75,3,204,3,0,0,0,sales,low,sales
32101,0.69,0.9,4,148,2,0,0,0,sales,low,sales
32102,0.64,0.94,3,221,2,0,0,0,sales,low,sales
32103,0.62,0.48,4,271,3,0,0,0,sales,low,sales
32104,0.55,0.75,3,191,3,0,0,0,sales,low,sales
32105,0.98,0.51,4,223,2,0,0,0,sales,low,sales
32106,0.83,0.78,5,250,2,1,0,0,sales,low,sales
32107,0.73,0.77,3,230,2,0,0,0,sales,low,sales
32108,0.58,0.86,3,226,2,0,0,0,sales,low,sales
32109,0.52,0.67,4,182,3,0,0,0,sales,medium,sales
32110,0.91,0.7,3,195,3,0,0,0,sales,medium,sales
32111,0.72,0.64,3,231,2,0,0,0,accounting,medium,accounting
32112,0.7,0.74,3,224,3,0,0,0,accounting,medium,accounting
32113,0.86,0.92,4,229,4,0,0,0,accounting,medium,accounting
32114,0.82,0.57,2,158,3,1,0,0,hr,medium,hr
32115,0.83,0.78,4,242,3,1,0,0,hr,medium,hr
32116,0.99,0.64,3,183,3,0,0,0,hr,medium,hr
32117,0.88,0.58,5,213,4,0,0,0,hr,medium,hr
32118,0.68,0.74,4,263,2,1,0,0,technical,medium,technical
32119,0.9,0.49,3,237,2,0,0,0,technical,medium,technical
32120,0.59,0.67,6,126,3,0,0,0,technical,medium,technical
32121,0.76,0.71,6,168,2,0,0,0,technical,high,technical
32122,0.23,0.63,5,151,4,1,0,0,technical,low,technical
32123,0.8,0.85,4,239,3,0,0,0,technical,medium,technical
32124,0.62,0.49,4,174,3,0,0,0,technical,medium,technical
32125,0.28,0.46,5,277,6,0,0,0,technical,medium,technical
32126,0.81,0.97,3,133,3,0,0,0,technical,medium,technical
32127,0.64,0.91,4,150,3,0,0,0,technical,low,technical
32128,0.76,0.6,5,244,3,1,0,0,technical,low,technical
32129,0.79,0.87,3,232,2,0,0,0,support,low,support
32130,0.72,0.91,3,267,2,0,0,0,support,low,support
32131,0.22,0.59,5,162,2,0,0,0,support,low,support
32132,0.18,0.73,5,228,5,0,0,0,support,low,support
32133,0.91,0.49,2,180,3,0,0,0,support,low,support
32134,0.69,0.63,2,252,3,0,0,0,support,low,support
32135,0.91,0.66,5,212,3,0,0,0,support,low,support
32136,0.67,0.84,4,224,3,0,0,0,support,low,support
32137,0.98,0.62,2,240,3,1,0,0,support,low,support
32138,0.69,0.62,4,183,4,0,0,0,support,low,support
32139,0.96,0.74,5,160,5,1,0,0,support,low,support
32140,0.69,0.68,4,225,3,0,0,0,technical,low,technical
32141,0.65,0.68,3,268,2,1,0,0,technical,low,technical
32142,0.7,0.75,3,221,3,0,0,0,technical,low,technical
32143,0.48,0.94,3,173,2,0,0,0,management,low,management
32144,0.48,0.51,4,103,4,0,0,0,IT,low,IT
32145,0.16,0.89,4,196,3,1,0,0,IT,low,IT
32146,0.72,0.97,3,239,3,0,0,0,IT,low,IT
32147,0.91,0.71,3,171,2,0,0,0,IT,low,IT
32148,0.74,0.54,3,243,3,0,0,0,IT,medium,IT
32149,0.56,0.56,2,153,2,0,0,0,product_mng,medium,product_mng
32150,0.56,0.41,6,142,3,0,0,0,product_mng,medium,product_mng
32151,0.88,0.55,5,168,2,0,0,0,product_mng,medium,product_mng
32152,0.86,0.9,5,180,4,0,0,0,product_mng,medium,product_mng
32153,0.66,0.84,4,186,3,0,0,0,IT,medium,IT
32154,0.41,0.45,3,236,2,0,0,0,RandD,medium,RandD
32155,0.68,0.83,5,267,3,0,0,0,RandD,medium,RandD
32156,0.59,0.47,3,129,2,0,0,0,RandD,medium,RandD
32157,0.52,0.78,3,181,3,0,0,0,RandD,medium,RandD
32158,0.3,0.54,2,99,2,0,0,0,RandD,medium,RandD
32159,0.44,0.67,5,170,3,1,0,0,marketing,medium,marketing
32160,0.75,0.64,3,195,3,0,0,0,sales,high,sales
32161,0.23,0.94,4,149,6,0,0,0,accounting,low,accounting
32162,0.34,0.46,6,132,2,0,0,0,support,medium,support
32163,0.52,0.59,3,164,3,0,0,0,technical,medium,technical
32164,0.79,0.83,4,250,2,0,0,0,management,medium,management
32165,0.5,0.77,3,204,2,0,0,0,marketing,medium,marketing
32166,0.89,0.65,3,210,3,0,0,0,marketing,low,marketing
32167,0.84,0.52,6,98,3,0,0,0,marketing,low,marketing
32168,0.26,0.47,3,241,4,0,0,0,sales,low,sales
32169,0.57,0.96,5,203,4,0,0,0,sales,low,sales
32170,0.14,0.99,3,257,4,1,0,0,sales,low,sales
32171,0.94,0.62,5,201,2,0,0,0,sales,low,sales
32172,0.3,0.58,2,124,3,0,0,0,sales,low,sales
32173,0.29,0.43,6,175,3,0,0,0,sales,low,sales
32174,0.82,0.75,3,161,3,0,0,0,sales,low,sales
32175,0.62,0.75,4,183,4,1,0,0,sales,low,sales
32176,0.64,0.99,5,262,5,0,0,0,sales,low,sales
32177,0.17,0.52,4,184,4,0,0,0,sales,low,sales
32178,0.75,0.56,3,207,3,0,0,0,sales,low,sales
32179,0.49,0.73,4,185,3,0,0,0,sales,low,sales
32180,0.84,0.58,4,180,2,0,0,0,sales,low,sales
32181,0.48,0.96,4,224,2,1,0,0,sales,low,sales
32182,0.54,0.53,3,184,3,0,0,0,sales,low,sales
32183,0.76,0.99,5,252,3,1,0,0,sales,low,sales
32184,0.77,0.84,4,196,3,0,0,0,sales,low,sales
32185,0.95,0.97,4,203,2,0,0,0,sales,low,sales
32186,0.72,0.83,4,181,3,0,0,0,sales,low,sales
32187,0.74,0.67,4,148,3,0,0,0,accounting,medium,accounting
32188,0.9,0.55,4,211,3,0,0,0,accounting,medium,accounting
32189,0.67,0.55,3,246,3,0,0,0,accounting,medium,accounting
32190,0.97,0.55,4,258,3,0,0,0,hr,medium,hr
32191,0.55,0.59,3,231,4,0,0,0,hr,medium,hr
32192,0.32,0.95,2,184,5,0,0,0,hr,medium,hr
32193,0.4,0.42,3,146,2,1,0,0,hr,medium,hr
32194,0.66,0.54,2,136,2,0,0,0,technical,low,technical
32195,0.7,0.77,4,266,2,0,0,0,technical,low,technical
32196,0.69,0.89,2,220,3,0,0,0,technical,low,technical
32197,0.72,0.57,2,248,2,0,0,0,technical,low,technical
32198,0.21,0.65,3,183,3,0,0,0,technical,low,technical
32199,0.91,0.9,3,169,3,0,0,0,technical,low,technical
32200,0.72,0.71,3,132,2,1,0,0,technical,low,technical
32201,0.96,0.72,3,197,3,0,0,0,technical,low,technical
32202,1,0.89,4,152,3,0,0,0,technical,low,technical
32203,0.63,0.51,3,126,6,0,0,0,technical,low,technical
32204,0.24,0.74,6,106,5,0,0,0,technical,low,technical
32205,0.44,0.38,4,128,2,0,0,0,support,low,support
32206,0.92,0.57,3,191,3,0,0,0,support,low,support
32207,0.51,0.51,4,189,3,0,0,0,support,low,support
32208,0.77,0.71,5,141,3,0,0,0,support,low,support
32209,0.8,0.97,4,220,3,0,0,0,support,low,support
32210,0.84,0.46,5,118,3,0,0,0,support,low,support
32211,0.91,0.88,5,223,3,0,0,0,support,low,support
32212,0.64,0.61,3,263,3,0,0,0,support,low,support
32213,0.15,0.59,5,209,4,1,0,0,support,medium,support
32214,0.74,0.58,4,193,3,0,0,0,support,medium,support
32215,0.94,0.78,4,211,3,0,0,0,support,medium,support
32216,0.57,0.58,3,192,3,0,0,0,technical,medium,technical
32217,0.92,0.63,5,156,3,0,0,0,technical,medium,technical
32218,0.76,0.54,5,278,2,1,0,0,technical,medium,technical
32219,0.73,0.92,3,199,3,1,0,0,management,medium,management
32220,0.24,0.6,2,194,6,0,0,0,IT,medium,IT
32221,0.42,0.47,2,125,4,0,0,0,IT,medium,IT
32222,0.92,0.82,4,96,4,0,0,0,IT,medium,IT
32223,0.92,0.94,3,234,2,1,0,0,IT,medium,IT
32224,0.68,0.55,6,181,3,0,0,0,IT,medium,IT
32225,0.49,0.86,4,246,2,0,0,0,product_mng,medium,product_mng
32226,0.57,0.98,3,171,3,0,0,0,product_mng,medium,product_mng
32227,0.3,0.66,3,198,2,0,0,0,product_mng,medium,product_mng
32228,0.17,0.81,5,280,4,0,0,0,product_mng,medium,product_mng
32229,0.91,0.49,3,267,3,0,0,0,IT,medium,IT
32230,0.83,0.91,3,251,2,0,0,0,RandD,medium,RandD
32231,0.87,0.76,5,182,3,0,0,0,RandD,medium,RandD
32232,0.71,0.8,4,157,3,0,0,0,RandD,medium,RandD
32233,0.88,0.5,3,206,2,0,0,0,RandD,medium,RandD
32234,0.63,0.94,3,237,3,1,0,0,RandD,medium,RandD
32235,0.99,0.58,2,166,3,0,0,0,marketing,medium,marketing
32236,0.99,0.81,4,229,2,1,0,0,sales,medium,sales
32237,0.77,0.53,5,256,3,0,0,0,accounting,medium,accounting
32238,0.64,0.69,5,114,6,0,0,0,support,medium,support
32239,0.61,1,5,243,2,0,0,0,technical,medium,technical
32240,0.37,0.82,3,199,5,0,0,0,management,medium,management
32241,0.19,1,4,188,4,1,0,0,marketing,medium,marketing
32242,0.96,0.87,4,187,2,0,0,0,marketing,medium,marketing
32243,0.8,0.62,4,216,2,0,0,0,marketing,medium,marketing
32244,0.14,0.63,6,215,5,0,0,0,sales,low,sales
32245,0.15,0.69,6,213,6,0,0,0,sales,low,sales
32246,0.52,0.82,4,198,4,0,0,0,sales,low,sales
32247,0.27,0.55,5,121,3,1,0,0,sales,low,sales
32248,0.97,0.96,3,212,3,0,0,0,sales,low,sales
32249,0.52,0.93,2,271,3,0,0,0,sales,low,sales
32250,0.98,0.89,3,186,2,0,0,0,sales,low,sales
32251,0.96,0.95,4,265,2,0,0,0,sales,low,sales
32252,0.28,0.92,3,151,3,0,0,0,sales,low,sales
32253,0.65,0.55,5,206,3,0,0,0,sales,low,sales
32254,0.59,0.63,4,153,3,1,0,0,sales,low,sales
32255,0.64,0.48,4,267,2,1,0,0,sales,low,sales
32256,0.71,0.48,3,161,3,0,0,0,sales,low,sales
32257,0.83,0.84,2,149,3,0,0,0,sales,low,sales
32258,0.95,0.94,2,269,4,1,0,0,sales,low,sales
32259,0.73,0.49,3,248,3,0,0,0,sales,low,sales
32260,0.81,0.75,4,243,2,0,0,0,sales,low,sales
32261,0.71,0.44,2,207,4,0,0,0,sales,low,sales
32262,0.8,0.56,6,111,6,0,0,0,sales,low,sales
32263,0.85,0.53,3,226,2,0,0,0,accounting,low,accounting
32264,0.41,0.7,2,151,3,1,0,0,accounting,low,accounting
